Item ID,Item Name,,Economy,Double,"Single/
ICU","Classic 
Deluxe",Suite,,,,
Onco Surgery,ONC101,,24200,29500,37500,45000,65800,,,,
Onco Surgery,ONC102,,24200,29500,37500,45000,65800,,,,
Onco Surgery,ONC103,,24200,29500,37500,45000,65800,,,,
Onco Surgery,ONC104,,24200,29500,37500,45000,65800,,,,
Onco Surgery,ONC105,,24200,29500,37500,45000,65800,,,,
Onco Surgery,ONC106,,27500,33600,42700,51200,74900,,,,
Onco Surgery,ONC107,,27500,33600,42700,51200,74900,,,,
Onco Surgery,ONC108,,27500,33600,42700,51200,74900,,,,
Onco Surgery,ONC109,,27500,33600,42700,51200,74900,,,,
Onco Surgery,ONC110,,27500,33600,42700,51200,74900,,,,
Onco Surgery,ONC111,,28100,34300,43600,52400,52400,,,,
Onco Surgery,ONC112,,30900,37700,48000,57600,93800,,,,
Onco Surgery,ONC113,,30900,37700,48000,57600,93800,,,,
Onco Surgery,ONC114,,30900,37700,48000,57600,93800,,,,
Onco Surgery,ONC115,,30900,37700,48000,57600,93800,,,,
Onco Surgery,ONC116,,30900,37700,48000,57600,93800,,,,
Onco Surgery,ONC117,,30900,37700,48000,57600,93800,,,,
Onco Surgery,ONC118,,30900,37700,48000,57600,93800,,,,
Onco Surgery,ONC119,,30900,37700,48000,57600,93800,,,,
Onco Surgery,ONC120,,30900,37700,48000,57600,93800,,,,
Onco Surgery,ONC121,,34500,42100,53500,64200,98200,,,,
Onco Surgery,ONC122,,34500,42100,53500,64200,98200,,,,
Onco Surgery,ONC123,,34500,42100,53500,64200,98200,,,,
Onco Surgery,ONC124,,34500,42100,53500,64200,98200,,,,
Onco Surgery,ONC125,,34500,42100,53500,64200,98200,,,,
Ophthalmology,OPT01,,6200,7600,9700,11600,17000,,,,
Ophthalmology,OPT02,,1000,1300,1600,1900,2700,,,,
Ophthalmology,OPT03,,1000,1300,1600,1900,2700,,,,
Ophthalmology,OPT04,,7500,9200,11700,14000,20400,,,,
Ophthalmology,OPT05,,3000,3600,4600,5500,8000,,,,
Ophthalmology,OPT06,,11900,14600,18500,22200,32400,,,,
Ophthalmology,OPT07,,9500,11500,14700,17600,25700,,,,
Ophthalmology,OPT08,,10600,13000,16500,19800,28900,,,,
Ophthalmology,OPT09,,1500,1900,2400,2800,4100,,,,
Ophthalmology,OPT10,,3000,3600,4600,5500,8000,,,,
Ophthalmology,OPT11,,700,900,1100,1200,1700,,,,
Ophthalmology,OPT12,,2300,2800,3500,4300,6200,,,,
Ophthalmology,OPT13,,700,900,1100,1200,1700,,,,
Ophthalmology,OPT14,,3000,3600,4600,5500,8000,,,,
Ophthalmology,OPT15,,700,900,1100,1200,1700,,,,
Ophthalmology,OPT16,,22000,26800,34100,40900,59800,,,,
Ophthalmology,OPT17,,2300,2800,3500,4300,6200,,,,
Ophthalmology,OPT18,,700,900,1100,1200,1700,,,,
Ophthalmology,OPT19,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT20,,400,500,700,800,1200,,,,
Ophthalmology,OPT21,,3500,4300,5400,6500,9500,,,,
Ophthalmology,OPT22,,9500,11500,14700,17600,25700,,,,
Ophthalmology,OPT23,,1500,1900,2400,2800,4100,,,,
Ophthalmology,OPT24,,1500,1900,2400,2800,4100,,,,
Ophthalmology,OPT25,,1500,1900,2400,2800,4100,,,,
Ophthalmology,OPT26,,400,500,700,800,1200,,,,
Ophthalmology,OPT27,,7500,9200,11700,14000,20400,,,,
Ophthalmology,OPT28,,1000,1300,1600,1900,2700,,,,
Ophthalmology,OPT29,,5700,7000,8800,10600,15500,,,,
Ophthalmology,OPT30,,10600,13000,16500,19800,28900,,,,
Ophthalmology,OPT31,,9500,11500,14700,17600,25700,,,,
Ophthalmology,OPT32,,7500,9200,11700,14000,20400,,,,
Ophthalmology,OPT33,,15600,19100,24300,29000,42400,,,,
Ophthalmology,OPT34,,6200,7600,9700,11600,17000,,,,
Ophthalmology,OPT35,,1800,2300,2900,3400,5000,,,,
Ophthalmology,OPT36,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT37,,400,500,700,800,1200,,,,
Ophthalmology,OPT38,,400,500,700,800,1200,,,,
Ophthalmology,OPT39,,1000,1300,1600,1900,2700,,,,
Ophthalmology,OPT40,,1000,1300,1600,1900,2700,,,,
Ophthalmology,OPT41,,10600,13000,16500,19800,28900,,,,
Ophthalmology,OPT42,,11900,14600,18500,22200,32400,,,,
Ophthalmology,OPT43,,400,500,700,800,1200,,,,
Ophthalmology,OPT44,,400,500,700,800,1200,,,,
Ophthalmology,OPT45,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT46,,2300,2800,3500,4300,6200,,,,
Ophthalmology,OPT47,,3000,3600,4600,5500,8000,,,,
Ophthalmology,OPT48,,6200,7600,9700,11600,17000,,,,
Ophthalmology,OPT49,,2300,2800,3500,4300,6200,,,,
Ophthalmology,OPT50,,2300,2800,3500,4300,6200,,,,
Ophthalmology,OPT51,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT52,,13800,16800,21300,25600,37400,,,,
Ophthalmology,OPT53,,9500,11500,14700,17600,25700,,,,
Ophthalmology,OPT54,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT55,,7500,9200,11700,14000,20400,,,,
Ophthalmology,OPT56,,18400,22400,28500,33800,49400,,,,
Ophthalmology,OPT57,,400,500,700,800,1200,,,,
Ophthalmology,OPT58,,1000,1300,1600,1900,2700,,,,
Ophthalmology,OPT59,,1000,1300,1600,1900,2700,,,,
Ophthalmology,OPT60,,9500,11500,14700,17600,25700,,,,
Ophthalmology,OPT61,,11900,14600,18500,22200,32400,,,,
Ophthalmology,OPT62,,3000,3600,4600,5500,8000,,,,
Ophthalmology,OPT63,,13800,16800,21300,25600,37400,,,,
Ophthalmology,OPT64,,1800,2300,2900,3400,5000,,,,
Ophthalmology,OPT65,,1000,1300,1600,1900,2700,,,,
Ophthalmology,OPT66,,13800,16800,21300,25600,37400,,,,
Ophthalmology,OPT67,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT68,,2300,2800,3500,4300,6200,,,,
Ophthalmology,OPT69,,6200,7600,9700,11600,17000,,,,
Ophthalmology,OPT70,,3000,3600,4600,5500,8000,,,,
Ophthalmology,OPT71,,3500,4300,5400,6500,9500,,,,
Ophthalmology,OPT72,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT73,,6200,7600,9700,11600,17000,,,,
Ophthalmology,OPT74,,11900,14600,18500,22200,32400,,,,
Ophthalmology,OPT75,,2300,2800,3500,4300,6200,,,,
Ophthalmology,OPT76,,10600,13000,16500,19800,28900,,,,
Ophthalmology,OPT77,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT78,,7500,9200,11700,14000,20400,,,,
Ophthalmology,OPT79,,7500,9200,11700,14000,20400,,,,
Ophthalmology,OPT80,,3500,4300,5400,6500,9500,,,,
Ophthalmology,OPT81,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT82,,3500,4300,5400,6500,9500,,,,
Ophthalmology,OPT83,,3500,4300,5400,6500,9500,,,,
Ophthalmology,OPT84,,400,500,700,800,1200,,,,
Ophthalmology,OPT85,,400,500,700,800,1200,,,,
Ophthalmology,OPT86,,4000,4900,6300,7500,11000,,,,
Ophthalmology,OPT87,,9500,11500,14700,17600,25700,,,,
Ophthalmology,OPT88,,12800,15700,19900,23900,34900,,,,
Ophthalmology,OPT89,,700,900,1100,1200,1700,,,,
Ophthalmology,OPT90,,700,900,1100,1200,1700,,,,
Ophthalmology,OPT91,,400,500,700,800,1200,,,,
Ophthalmology,OPT92,,700,900,1100,1200,1700,,,,
Ophthalmology,OPT93,,700,900,1100,1200,1700,,,,
Ophthalmology,OPT94,,6200,7600,9700,11600,17000,,,,
Ophthalmology,OPT95,,400,500,700,800,1200,,,,
Ophthalmology,OPT96,,3500,4300,5400,6500,9500,,,,
Ophthalmology,OPT97,,10600,13000,16500,19800,28900,,,,
Ophthalmology,OPT98,,3000,3600,4600,5500,8000,,,,
Ophthalmology,OPT99,,400,500,700,800,1200,,,,
Ophthalmology,OPT100,,1000,1300,1600,1900,2700,,,,
Ophthalmology,OPT101,,13800,16800,21300,25600,37400,,,,
Orthopedics,OR01,,800,1000,1200,1400,1700,,,,
Orthopedics,OR02,,1600,1900,2500,3100,4100,,,,
Orthopedics,OR03,,13300,16200,21000,26400,34900,,,,
Orthopedics,OR04,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR05,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR06,,3700,4500,5700,7100,9500,,,,
Orthopedics,OR07,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR08,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR09,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR10,,4200,5100,6600,8300,11000,,,,
Orthopedics,OR11,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR12,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR13,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR14,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR15,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR16,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR17,,3700,4500,5700,7100,9500,,,,
Orthopedics,OR18,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR19,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR20,,700,800,1000,1300,1700,,,,
Orthopedics,OR21,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR22,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR23,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR24,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR25,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR26,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR27,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR28,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR29,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR30,,5800,7100,9400,11600,15500,,,,
Orthopedics,OR31,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR32,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR33,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR34,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR35,,51700,63000,82000,102400,136100,,,,
Orthopedics,OR36,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR37,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR38,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR39,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR40,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR41,,16000,19600,25500,31900,42400,,,,
Orthopedics,OR42,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR43,,51700,63000,82000,102400,136100,,,,
Orthopedics,OR44,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR45,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR46,,1600,1900,2500,3100,4100,,,,
Orthopedics,OR47,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR48,,5800,7100,9400,11600,15500,,,,
Orthopedics,OR49,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR50,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR51,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR52,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR53,,700,800,1000,1300,1700,,,,
Orthopedics,OR54,,56800,69200,90100,112600,161700,,,,
Orthopedics,OR55,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR56,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR57,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR58,,32400,39500,51300,64100,85300,,,,
Orthopedics,OR59,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR60,,32400,39500,51300,64100,85300,,,,
Orthopedics,OR61,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR62,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR63,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR64,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR65,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR66,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR67,,2400,2900,3800,4700,6200,,,,
Orthopedics,OR68,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR69,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR70,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR71,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR72,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR73,,700,800,1000,1300,1700,,,,
Orthopedics,OR74,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR75,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR76,,13300,16200,21000,26400,34900,,,,
Orthopedics,OR77,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR78,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR79,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR80,,700,800,1000,1300,1700,,,,
Orthopedics,OR81,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR82,,5800,7100,9400,11600,15500,,,,
Orthopedics,OR83,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR84,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR85,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR86,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR87,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR88,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR89,,3700,4500,5700,7100,9500,,,,
Orthopedics,OR90,,3700,4500,5700,7100,9500,,,,
Orthopedics,OR91,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR92,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR93,,3700,4500,5700,7100,9500,,,,
Orthopedics,OR94,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR95,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR96,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR97,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR98,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR99,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR100,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR101,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR102,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR103,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR104,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR105,,2000,2300,2800,3200,3500,,,,
Orthopedics,OR106,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR107,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR108,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR109,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR110,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR111,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR112,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR113,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR114,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR115,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR116,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR117,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR118,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR119,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR120,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR121,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR122,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR123,,32400,39500,51300,64100,85300,,,,
Orthopedics,OR124,,5800,7100,9400,11600,15500,,,,
Orthopedics,OR125,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR126,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR127,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR128,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR129,,13300,16200,21000,26400,34900,,,,
Orthopedics,OR130,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR131,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR132,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR133,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR134,,16000,19600,25500,31900,42400,,,,
Orthopedics,OR135,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR136,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR137,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR138,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR139,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR140,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR141,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR142,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR143,,16000,19600,25500,31900,42400,,,,
Orthopedics,OR144,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR145,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR146,,38800,47300,61500,76900,102200,,,,
Orthopedics,OR147,,700,800,1000,1300,1700,,,,
Orthopedics,OR148,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR149,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR150,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR151,,38800,47300,61500,76900,102200,,,,
Orthopedics,OR152,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR153,,3700,4500,5700,7100,9500,,,,
Orthopedics,OR154,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR155,,32400,39500,51300,64100,85300,,,,
Orthopedics,OR156,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR157,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR158,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR159,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR160,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR161,,700,800,1000,1300,1700,,,,
Orthopedics,OR162,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR163,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR164,,1600,1900,2500,3100,4100,,,,
Orthopedics,OR165,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR166,,700,800,1000,1300,1700,,,,
Orthopedics,OR167,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR168,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR169,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR170,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR171,,45100,55100,71700,89800,119200,,,,
Orthopedics,OR172,,45100,55100,71700,89800,119200,,,,
Orthopedics,OR173,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR174,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR175,,1600,1900,2500,3100,4100,,,,
Orthopedics,OR176,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR177,,16000,19600,25500,31900,42400,,,,
Orthopedics,OR178,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR179,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR180,,3700,4500,5700,7100,9500,,,,
Orthopedics,OR181,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR182,,32400,39500,51300,64100,85300,,,,
Orthopedics,OR183,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR184,,16000,19600,25500,31900,42400,,,,
Orthopedics,OR185,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR186,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR187,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR188,,2400,2900,3800,4700,6200,,,,
Orthopedics,OR189,,13300,16200,21000,26400,34900,,,,
Orthopedics,OR190,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR191,,5800,7100,9400,11600,15500,,,,
Orthopedics,OR192,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR193,,1300,1900,2500,3100,4100,,,,
Orthopedics,OR194,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR195,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR196,,38800,47300,61500,76900,102200,,,,
Orthopedics,OR197,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR198,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR199,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR200,,13300,16200,21000,26400,34900,,,,
Orthopedics,OR201,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR202,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR203,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR204,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR205,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR206,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR207,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR208,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR209,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR210,,8500,9800,11500,15500,17500,,,,
Orthopedics,OR211,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR212,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR213,,5280,6450,8320,10420,13900,,,,
Orthopedics,OR214,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR215,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR216,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR217,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR218,,32400,39500,51300,64100,85300,,,,
Orthopedics,OR219,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR220,,51700,63000,82000,102400,136100,,,,
Orthopedics,OR221,,16300,24450,26080,30970,32600,,,,
Orthopedics,OR222,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR223,,16000,19600,25500,31900,42400,,,,
Orthopedics,OR224,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR225,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR226,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR227,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR228,,16000,19600,25500,31900,42400,,,,
Orthopedics,OR229,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR230,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR231,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR232,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR233,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR234,,1600,1900,2500,3100,4100,,,,
Orthopedics,OR235,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR236,,700,800,1000,1300,1700,,,,
Orthopedics,OR237,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR238,,9300,11200,13400,16100,18515,,,,
Orthopedics,OR239,,14900,17900,21500,25700,29555,,,,
Orthopedics,OR240,,4200,5100,6600,8300,11000,,,,
Orthopedics,OR241,,13300,16200,21000,26400,34900,,,,
Orthopedics,OR242,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR243,,1800,2300,2900,3800,5000,,,,
Orthopedics,OR244,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR245,,2400,2900,3800,4700,6200,,,,
Orthopedics,OR246,,1600,1900,2500,3100,4100,,,,
Orthopedics,OR247,,300,400,500,600,800,,,,
Orthopedics,OR248,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR249,,3700,4500,5700,7100,9500,,,,
Orthopedics,OR250,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR251,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR252,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR253,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR254,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR255,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR256,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR257,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR258,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR259,,1600,1900,2500,3100,4100,,,,
Orthopedics,OR260,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR261,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR262,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR263,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR264,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR265,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR266,,4200,5100,6600,8300,11000,,,,
Orthopedics,OR267,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR268,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR269,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR270,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR271,,18800,22900,29600,37100,49400,,,,
Orthopedics,OR272,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR273,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR274,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR275,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR276,,4200,5100,6600,8300,11000,,,,
Orthopedics,OR277,,16000,19600,25500,31900,42400,,,,
Orthopedics,OR278,,22800,27800,36100,45100,59800,,,,
Orthopedics,OR279,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR280,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR281,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR282,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR283,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR284,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR285,,25900,31600,41100,51300,68100,,,,
Orthopedics,OR286,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR287,,29100,35500,46100,57500,76500,,,,
Orthopedics,OR288,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR289,,12400,15100,19600,24400,32400,,,,
Orthopedics,OR290,,14200,17300,22500,28100,37400,,,,
Orthopedics,OR291,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR292,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR293,,700,800,1000,1300,1700,,,,
Orthopedics,OR294,,1600,1900,2500,3100,4100,,,,
Orthopedics,OR295,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR296,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR297,,17500,21300,27700,34700,46100,,,,
Orthopedics,OR298,,1000,1300,1700,2100,2700,,,,
Orthopedics,OR299,,3100,3800,4900,6100,8000,,,,
Orthopedics,OR300,,16200,18300,22500,28100,37400,,,,
Orthopedics,OR301,,13300,16200,21000,26400,34900,,,,
Orthopedics,OR302,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR303,,6400,7800,10200,12800,17000,,,,
Orthopedics,OR304,,7800,9600,12300,15400,20400,,,,
Orthopedics,OR305,,16000,19600,25500,31900,42400,,,,
Orthopedics,OR306,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR307,,11000,13400,17500,21900,28900,,,,
Orthopedics,OR308,,5300,6500,8300,10400,13700,,,,
Orthopedics,OR309,,9800,12000,15400,19400,25700,,,,
Orthopedics,OR310,,9800,12000,15400,19400,25700,,,,
Pediatric Surgery,PAED01,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED02,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED03,,15600,19100,24300,29000,42400,,,,
Pediatric Surgery,PAED04,,12800,15700,19900,23900,34900,,,,
Pediatric Surgery,PAED05,,6200,7600,9700,11600,17000,,,,
Pediatric Surgery,PAED06,,15600,19100,24300,29000,42400,,,,
Pediatric Surgery,PAED07,,2300,2800,3500,4300,6200,,,,
